CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
LC1407A1_contig0_len741_circularized 2238.46 2659 63 3187
LC1407A1_contig100_len482 33.4004 34 1 56
LC1407A1_contig101_len740_circularized 302.928 332.5 10 535
LC1407A1_contig105_len750_circularized 130.562 144 0 245
LC1407A1_contig106_len1481_circularized 286.776 338 4 603
LC1407A1_contig107_len1511_circularized 352.414 396 4 731
LC1407A1_contig109_len811 463.904 526 0 639
LC1407A1_contig110_len749_circularized 33.4638 28 1 121
LC1407A1_contig111_len751_circularized 264.511 302 7 389
LC1407A1_contig112_len901 121.436 139 1 175
LC1407A1_contig114_len748_circularized 99.804 113 4 163
LC1407A1_contig115_len743_circularized 68.2038 67 0 149
LC1407A1_contig116_len749_circularized 437.606 472 7 725
LC1407A1_contig117_len751_circularized 81.0499 69 1 283
LC1407A1_contig118_len719_circularized 263.167 295 5 472
LC1407A1_contig120_len1487_circularized 532.72 575 11 786
LC1407A1_contig121_len739_circularized 153.309 157 5 344
LC1407A1_contig123_len747_circularized 545.777 594 14 791
LC1407A1_contig124_len751_circularized 73.0832 70 0 221
LC1407A1_contig125_len879 74.6758 79 1 109
LC1407A1_contig126_len740_circularized 137.992 150.5 6 220
LC1407A1_contig127_len1490_circularized 615.135 519 16 1320
LC1407A1_contig128_len749_circularized 27.4638 29 0 61
LC1407A1_contig129_len759_circularized 598.956 647 11 1047
LC1407A1_contig130_len748_circularized 446.209 520 14 641
LC1407A1_contig132_len742_circularized 489.93 550.5 16 781
LC1407A1_contig133_len749_circularized 94.7942 97 5 194
LC1407A1_contig136_len1556 92.5373 89 1 184
LC1407A1_contig137_len1548 166.103 155 5 356
LC1407A1_contig138_len740_circularized 304.769 359.5 10 441
LC1407A1_contig13_len709_circularized 215.893 224 4 478
LC1407A1_contig140_len750_circularized 90.4144 40 1 553
LC1407A1_contig141_len741_circularized 111.176 126 2 154
LC1407A1_contig142_len750_circularized 169.231 162 4 455
LC1407A1_contig143_len740_circularized 99.8854 110 2 186
LC1407A1_contig145_len752_circularized 83.5399 81 2 246
LC1407A1_contig146_len750_circularized 46.3011 37 0 172
LC1407A1_contig147_len738_circularized 38.8266 23 0 183
LC1407A1_contig14_len750_circularized 410.971 460.5 7 602
LC1407A1_contig150_len749_circularized 52.337 45 0 157
LC1407A1_contig151_len824 592.385 648 2 832
LC1407A1_contig153_len900 130.028 145 1 199
LC1407A1_contig156_len750_circularized 160.427 167 1 367
LC1407A1_contig158_len750_circularized 355.837 402.5 5 564
LC1407A1_contig159_len739_circularized 461.592 538 20 657
LC1407A1_contig160_len749_circularized 336.984 370 12 525
LC1407A1_contig161_len741_circularized 281.599 312 9 466
LC1407A1_contig164_len751_circularized 388.31 424 10 628
LC1407A1_contig165_len762_circularized 245.887 286 7 352
LC1407A1_contig166_len749_circularized 269.089 278 6 510
LC1407A1_contig167_len751_circularized 220.142 240 8 345
LC1407A1_contig169_len749_circularized 391.454 434 12 610
LC1407A1_contig170_len738_circularized 505.583 565.5 25 694
LC1407A1_contig171_len740_circularized 41.6573 48 1 63
LC1407A1_contig172_len740_circularized 89.1449 95 4 153
LC1407A1_contig173_len751_circularized 349.925 386 17 543
LC1407A1_contig174_len741_circularized 900.806 1028 39 1265
LC1407A1_contig175_len748_circularized 73.1759 81 3 116
LC1407A1_contig176_len737_circularized 32.0868 35 0 58
LC1407A1_contig177_len742_circularized 40.9899 44 0 70
LC1407A1_contig178_len740_circularized 71.6506 80 3 104
LC1407A1_contig17_len754_circularized 62.9546 46 2 271
LC1407A1_contig19_len740_circularized 323.051 374.5 14 475
LC1407A1_contig20_len750_circularized 228.149 247 7 410
LC1407A1_contig21_len1559 133.456 138 1 189
LC1407A1_contig23_len772 395.506 433 3 534
LC1407A1_contig27_len747_circularized 86.2341 102 1 130
