CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
LC1015A1_contig0_len740_circularized 166.624 163.5 5 435
LC1015A1_contig10_len737_circularized 134.188 152 2 203
LC1015A1_contig11_len915 107.668 107 5 174
LC1015A1_contig12_len740_circularized 568.48 649 20 810
LC1015A1_contig13_len742_circularized 1287.09 1490 43 1758
LC1015A1_contig16_len750_circularized 479.666 555 11 667
LC1015A1_contig18_len749_circularized 978.367 1123 28 1333
LC1015A1_contig19_len745_circularized 492.887 579 8 671
LC1015A1_contig1_len751_circularized 201.195 236 5 282
LC1015A1_contig22_len759_circularized 430.179 496 20 594
LC1015A1_contig24_len739_circularized 485.938 537 19 704
LC1015A1_contig25_len759 1503.99 1740 5 2023
LC1015A1_contig26_len742_circularized 685.396 731.5 19 968
LC1015A1_contig27_len747_circularized 255.692 298 5 384
LC1015A1_contig28_len921 220.858 247 1 350
LC1015A1_contig29_len759_circularized 880.296 1048 25 1149
LC1015A1_contig2_len750_circularized 169.443 153 5 529
LC1015A1_contig30_len751_circularized 249.329 275 4 531
LC1015A1_contig31_len845 140.609 154 1 181
LC1015A1_contig32_len1489_circularized 899.478 610 21 1779
LC1015A1_contig33_len741_circularized 911.222 1015 23 1305
LC1015A1_contig34_len740_circularized 1092.6 1279 43 1509
LC1015A1_contig35_len752_circularized 92.8847 75 0 360
LC1015A1_contig37_len737_circularized 754.371 847 35 1024
LC1015A1_contig3_len741_circularized 406.239 476 14 539
LC1015A1_contig40_len738_circularized 463.169 543.5 13 648
LC1015A1_contig41_len739_circularized 647.913 758 22 877
LC1015A1_contig42_len746_circularized 603.884 700 17 838
LC1015A1_contig43_len743_circularized 411.548 349 10 1515
LC1015A1_contig45_len739_circularized 809.352 818 20 2016
LC1015A1_contig48_len748_circularized 77.2528 89 1 121
LC1015A1_contig4_len739_circularized 799.488 919 25 1065
LC1015A1_contig50_len750_circularized 82.3967 19 0 617
LC1015A1_contig51_len743_circularized 1569.5 1753 51 2221
LC1015A1_contig52_len746_circularized 1077.88 1241 34 1445
LC1015A1_contig53_len739_circularized 1238.06 1462 41 1711
LC1015A1_contig55_len745_circularized 409.65 410 7 1033
LC1015A1_contig56_len749_circularized 491.003 568 21 675
LC1015A1_contig57_len1693 1061.86 720 3 1910
LC1015A1_contig58_len741_circularized 1549.43 1859 55 2249
LC1015A1_contig59_len754_circularized 1211.96 1410.5 36 1591
LC1015A1_contig5_len1479_circularized 619.513 674 13 800
LC1015A1_contig60_len1563 530.267 374 17 1245
LC1015A1_contig61_len750_circularized 179.422 208 6 262
LC1015A1_contig62_len857 76.958 85 0 107
LC1015A1_contig65_len748_circularized 1007.25 1201 32 1421
LC1015A1_contig67_len739_circularized 3628.63 4165 105 4931
LC1015A1_contig68_len751_circularized 780.009 890 24 1010
LC1015A1_contig6_len739_circularized 1965.71 2161 52 2838
LC1015A1_contig71_len1567 572.393 374 5 1089
LC1015A1_contig73_len1478_circularized 943.987 659 36 2357
LC1015A1_contig75_len751_circularized 1319.6 1585 50 1805
LC1015A1_contig76_len746_circularized 1362.34 1598 45 1826
LC1015A1_contig77_len738_circularized 185.572 214 4 267
LC1015A1_contig78_len740_circularized 120.102 123 2 274
LC1015A1_contig79_len743_circularized 117.618 131 1 182
LC1015A1_contig7_len748_circularized 138.117 159 7 199
LC1015A1_contig80_len739_circularized 78.108 87 2 119
LC1015A1_contig81_len739_circularized 328.04 375 11 487
LC1015A1_contig82_len737_circularized 279.99 330 7 389
LC1015A1_contig83_len717_circularized 333.309 360 8 487
LC1015A1_contig84_len742_circularized 76.0863 88 1 106
LC1015A1_contig85_len744_circularized 573.653 680 16 773
LC1015A1_contig86_len758_circularized 51.6278 51 1 115
LC1015A1_contig87_len738_circularized 546.008 642.5 17 743
LC1015A1_contig88_len749_circularized 1543.82 1783 42 2008
LC1015A1_contig89_len747_circularized 192.987 218 7 294
LC1015A1_contig90_len748_circularized 226.719 268 6 300
LC1015A1_contig9_len747_circularized 910.755 987 28 1251
