CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
LC443A1_contig0_len738_circularized 2950.13 3407 138 4118
LC443A1_contig101_len751_circularized 1128.9 1158 31 2457
LC443A1_contig102_len749_circularized 1751.7 1999 53 2584
LC443A1_contig104_len1766 2059.57 2128.5 49 3389
LC443A1_contig107_len750_circularized 1320 1568 45 1878
LC443A1_contig108_len746_circularized 861.709 928 25 1654
LC443A1_contig10_len825 2388.94 2617 1 3198
LC443A1_contig110_len739_circularized 1164.67 1304 35 1767
LC443A1_contig111_len739_circularized 3570.27 4150 132 4985
LC443A1_contig112_len749_circularized 1022.65 1137 34 1712
LC443A1_contig115_len751_circularized 1101.09 1230 32 1919
LC443A1_contig117_len738_circularized 1344.51 1539.5 47 1936
LC443A1_contig118_len758_circularized 171.9 195 5 252
LC443A1_contig119_len739_circularized 245.758 270 12 379
LC443A1_contig120_len747_circularized 833.832 976 23 1253
LC443A1_contig121_len750_circularized 1222.65 1438 31 1779
LC443A1_contig122_len742_circularized 630.586 708 15 1075
LC443A1_contig123_len738_circularized 1103.33 1330 37 1496
LC443A1_contig124_len748_circularized 1704.53 1974 57 2395
LC443A1_contig13_len741_circularized 3336.25 3844 139 4624
LC443A1_contig14_len749_circularized 1456.29 1709 62 1950
LC443A1_contig1_len739_circularized 803.789 957 25 1054
LC443A1_contig22_len751_circularized 2256.82 2477 74 3760
LC443A1_contig25_len754_circularized 1067.59 1259.5 36 1498
LC443A1_contig27_len841 3311.65 3724 15 4458
LC443A1_contig28_len1632 2382.18 2513 57 3023
LC443A1_contig29_len717_circularized 1136.16 1374 36 1516
LC443A1_contig2_len736_circularized 307.76 202 8 1455
LC443A1_contig31_len1116 975.495 822 3 2715
LC443A1_contig32_len887 2712.16 2938 31 3448
LC443A1_contig33_len740_circularized 613.478 672.5 20 1121
LC443A1_contig34_len745_circularized 962.055 1026 32 1851
LC443A1_contig35_len744_circularized 1085.07 1268 24 1481
LC443A1_contig36_len748_circularized 231.388 190 8 839
LC443A1_contig37_len741_circularized 1427.68 1595 63 2081
LC443A1_contig38_len2292 992.25 1147.5 54 1716
LC443A1_contig3_len742_circularized 957.135 945 28 1900
LC443A1_contig40_len751_circularized 1293.96 1462 43 1962
LC443A1_contig41_len1492_circularized 1498.86 1259.5 49 2944
LC443A1_contig42_len740_circularized 1340.35 1494.5 53 2193
LC443A1_contig43_len749_circularized 1564.61 1769 46 2448
LC443A1_contig44_len739_circularized 2507.4 3016 76 3464
LC443A1_contig48_len750_circularized 945.604 1073 32 1322
LC443A1_contig49_len508 1302.78 1347.5 47 2042
LC443A1_contig4_len825 2627.71 2993 3 3524
LC443A1_contig51_len751_circularized 1457.7 1615 44 2324
LC443A1_contig52_len751_circularized 944.935 1004 35 1863
LC443A1_contig53_len484 2217.04 2538.5 17 3130
LC443A1_contig54_len740_circularized 954.979 1035 33 1526
LC443A1_contig55_len750_circularized 2319.5 2678 107 3191
LC443A1_contig56_len740_circularized 2140.84 2420 71 3369
LC443A1_contig57_len741_circularized 1421.09 1496 44 3194
LC443A1_contig5_len838 2081.21 2309.5 18 2643
LC443A1_contig60_len743_circularized 1418.52 1438 36 3443
LC443A1_contig62_len748_circularized 905.925 1052.5 37 1324
LC443A1_contig63_len740_circularized 510.13 471 17 1404
LC443A1_contig64_len741_circularized 1731.7 1956 48 2729
LC443A1_contig65_len743_circularized 1436.26 1658 49 2294
LC443A1_contig66_len741_circularized 1207.45 1272 39 2526
LC443A1_contig67_len740_circularized 697.089 730.5 28 1473
LC443A1_contig68_len740_circularized 2094.81 2403 86 3011
LC443A1_contig69_len750_circularized 2174.33 2470.5 80 3028
LC443A1_contig6_len752_circularized 613.845 711 16 863
LC443A1_contig71_len1487_circularized 1802.51 1853 36 2587
LC443A1_contig72_len740_circularized 767.904 851 26 1166
LC443A1_contig74_len739_circularized 1496.9 1754 61 2010
LC443A1_contig77_len758_circularized 549.958 572 20 1091
LC443A1_contig78_len740_circularized 1070.56 1259 41 1446
LC443A1_contig79_len811 1003.82 1095 3 1334
LC443A1_contig7_len1479 1090.36 1114 1 1804
LC443A1_contig81_len487 923.043 1028 31 1322
LC443A1_contig82_len741_circularized 1153.04 1339 43 1643
LC443A1_contig86_len748_circularized 979.457 1096 39 1364
LC443A1_contig87_len749_circularized 244.473 229 8 709
LC443A1_contig88_len747_circularized 3668.73 4317 120 4984
LC443A1_contig89_len740_circularized 2761.49 3170 86 3911
LC443A1_contig90_len739_circularized 3623.7 4259 75 5205
LC443A1_contig91_len758_circularized 1271.17 1372.5 50 2633
LC443A1_contig92_len752_circularized 1841.38 2125 66 2762
LC443A1_contig93_len751_circularized 1818.78 2010 74 3048
LC443A1_contig94_len854 410.533 440.5 7 546
LC443A1_contig95_len739_circularized 2241.29 2522 86 3077
LC443A1_contig98_len1183 1837.06 1400 148 4157
LC443A1_contig99_len758_circularized 687.456 702 13 1533
