CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
LC2851A1_contig0_len749_circularized 178.941 209 4 232
LC2851A1_contig101_len580 5.61552 7 0 9
LC2851A1_contig105_len718_circularized 186.849 186 5 368
LC2851A1_contig106_len1502_circularized 325.07 289 1 673
LC2851A1_contig108_len752_circularized 81.6009 89 5 121
LC2851A1_contig109_len740_circularized 111.939 124 2 175
LC2851A1_contig10_len573 23.1396 24 0 36
LC2851A1_contig110_len866 58.3453 63 2 96
LC2851A1_contig112_len749_circularized 342.083 379 11 490
LC2851A1_contig114_len750_circularized 39.0944 36 2 90
LC2851A1_contig118_len741_circularized 204.253 217 7 348
LC2851A1_contig11_len1462_circularized 863.449 754 12 1487
LC2851A1_contig121_len1494_circularized 128.971 130.5 1 241
LC2851A1_contig123_len750_circularized 3015.33 3428.5 101 4079
LC2851A1_contig126_len760_circularized 119.885 125 1 215
LC2851A1_contig127_len752_circularized 139.574 161.5 4 192
LC2851A1_contig128_len751_circularized 75.7148 85 0 105
LC2851A1_contig12_len564 192.548 225 11 274
LC2851A1_contig131_len741_circularized 376.101 439 15 491
LC2851A1_contig132_len751_circularized 90.5516 104 1 146
LC2851A1_contig135_len860 74.9547 81 0 113
LC2851A1_contig136_len749_circularized 36.2647 39 0 58
LC2851A1_contig137_len750_circularized 421.458 468 9 678
LC2851A1_contig139_len751_circularized 612.115 714 22 820
LC2851A1_contig140_len739_circularized 229.901 256 7 331
LC2851A1_contig141_len741_circularized 356.561 400 6 480
LC2851A1_contig142_len749_circularized 171.524 193 2 248
LC2851A1_contig143_len744_circularized 8.32438 8 0 19
LC2851A1_contig144_len737_circularized 183.193 207 2 248
LC2851A1_contig145_len740_circularized 158.94 179 2 220
LC2851A1_contig146_len748_circularized 174.335 188 6 288
LC2851A1_contig147_len740_circularized 795.071 898 38 1130
LC2851A1_contig148_len747_circularized 39.4928 45 1 70
LC2851A1_contig149_len740_circularized 107.437 122 7 160
LC2851A1_contig14_len750_circularized 958.038 1077.5 26 1292
LC2851A1_contig150_len740_circularized 95.3753 106 0 151
LC2851A1_contig151_len747_circularized 71.1929 83 1 101
LC2851A1_contig18_len749_circularized 490.895 563 11 678
LC2851A1_contig1_len743_circularized 177.611 201 5 252
LC2851A1_contig21_len741_circularized 81.7733 67 1 229
LC2851A1_contig23_len750_circularized 450.52 517 16 611
LC2851A1_contig24_len761_circularized 282.723 310 10 443
LC2851A1_contig26_len740_circularized 185.978 210 7 272
LC2851A1_contig28_len743_circularized 162.713 185 5 251
LC2851A1_contig30_len757_circularized 36.5546 41 2 55
LC2851A1_contig32_len751_circularized 528.862 601 24 738
LC2851A1_contig34_len742_circularized 72.5863 75 1 137
LC2851A1_contig35_len750_circularized 142.433 160 0 198
LC2851A1_contig36_len738_circularized 296.657 338 7 426
LC2851A1_contig38_len748_circularized 129.362 149 1 178
LC2851A1_contig39_len760_circularized 426.432 471 11 623
LC2851A1_contig40_len740_circularized 33.7348 36 2 59
LC2851A1_contig42_len759_circularized 382.586 443 7 526
LC2851A1_contig43_len740_circularized 156.849 159 5 339
LC2851A1_contig45_len741_circularized 177.805 205 5 247
LC2851A1_contig46_len747_circularized 1216.24 1400 42 1637
LC2851A1_contig48_len741_circularized 866.642 989 23 1176
LC2851A1_contig49_len738_circularized 605.68 716 15 821
LC2851A1_contig4_len741_circularized 390.042 456 23 519
LC2851A1_contig51_len744_circularized 528.714 622 27 685
LC2851A1_contig52_len749_circularized 104.805 114 5 152
LC2851A1_contig53_len739_circularized 274.429 311 6 399
LC2851A1_contig54_len740_circularized 177.213 170 4 383
LC2851A1_contig55_len741_circularized 614.397 729 17 815
LC2851A1_contig56_len740_circularized 214.787 250 7 301
LC2851A1_contig57_len750_circularized 1727.95 1965 58 2364
LC2851A1_contig59_len742_circularized 97.2388 108 3 152
LC2851A1_contig5_len708_circularized 192.833 224 8 267
LC2851A1_contig61_len752_circularized 945.329 1078 35 1275
LC2851A1_contig64_len751_circularized 446.249 499 14 682
LC2851A1_contig68_len741_circularized 92.1594 106 2 135
LC2851A1_contig69_len1501_circularized 374.603 316 8 757
LC2851A1_contig71_len750_circularized 42.8289 34 0 116
LC2851A1_contig73_len845 801.993 915 6 1082
LC2851A1_contig74_len750_circularized 96.2244 105 2 161
LC2851A1_contig75_len739_circularized 153.213 179 2 223
LC2851A1_contig77_len741_circularized 489.281 568 20 680
LC2851A1_contig78_len1498_circularized 128.495 103 2 286
LC2851A1_contig79_len739_circularized 121.92 136 2 175
LC2851A1_contig7_len740_circularized 132.84 127 1 299
LC2851A1_contig80_len749_circularized 103.626 113 2 165
LC2851A1_contig81_len860 235.116 273 2 308
LC2851A1_contig82_len750_circularized 283.427 315 15 415
LC2851A1_contig83_len742_circularized 361.12 388 8 588
LC2851A1_contig84_len741_circularized 620.92 746 21 820
LC2851A1_contig85_len739_circularized 104.26 113 4 163
LC2851A1_contig87_len741_circularized 132.016 142 1 226
LC2851A1_contig89_len734_circularized 185.549 206 5 263
LC2851A1_contig8_len739_circularized 507.952 589 17 696
LC2851A1_contig90_len751_circularized 36.1865 40 0 55
LC2851A1_contig91_len748_circularized 339.604 381 11 483
LC2851A1_contig92_len739_circularized 260.828 310 12 349
LC2851A1_contig93_len1510_circularized 227.09 236 2 334
LC2851A1_contig94_len740_circularized 151.696 163 4 272
LC2851A1_contig95_len739_circularized 337.037 396 11 466
LC2851A1_contig97_len661 12.7761 12 0 24
LC2851A1_contig98_len745_circularized 482.351 548 15 694
LC2851A1_contig9_len751_circularized 574.613 659 16 815
