CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
LC2452A1_contig100_len749_circularized 65.3159 74 1 95
LC2452A1_contig101_len752_circularized 198.208 192 4 372
LC2452A1_contig102_len740_circularized 1394.4 1605.5 56 1866
LC2452A1_contig103_len820 342.412 400 16 478
LC2452A1_contig104_len760_circularized 182.645 198.5 4 296
LC2452A1_contig105_len742_circularized 52.315 60 3 73
LC2452A1_contig107_len949 522.848 614 4 767
LC2452A1_contig109_len760_circularized 242.902 263.5 6 372
LC2452A1_contig10_len741_circularized 433.921 490 17 629
LC2452A1_contig112_len715 317.68 369 25 428
LC2452A1_contig113_len749_circularized 243.707 276 4 332
LC2452A1_contig114_len739_circularized 209.841 243 2 294
LC2452A1_contig116_len752_circularized 314.325 358 7 475
LC2452A1_contig117_len741_circularized 891.192 1010 30 1212
LC2452A1_contig118_len740_circularized 251.504 298 11 330
LC2452A1_contig11_len749_circularized 318.023 372 11 438
LC2452A1_contig121_len744_circularized 318.287 369 10 439
LC2452A1_contig124_len751_circularized 322.489 380 12 425
LC2452A1_contig125_len720_circularized 36.9379 37 0 73
LC2452A1_contig126_len737_circularized 24.0428 23 0 54
LC2452A1_contig127_len589 110.146 118 4 192
LC2452A1_contig128_len709_circularized 242.348 282 8 356
LC2452A1_contig12_len824 227.9 262 0 302
LC2452A1_contig131_len742_circularized 163.852 158 3 360
LC2452A1_contig132_len750_circularized 168.65 184 5 291
LC2452A1_contig133_len910 214.89 188 11 526
LC2452A1_contig135_len751_circularized 155.585 182 4 212
LC2452A1_contig138_len754 252.761 302 18 332
LC2452A1_contig139_len744 544.723 696 0 824
LC2452A1_contig13_len740_circularized 330.946 369.5 10 474
LC2452A1_contig140_len596 328.545 377 28 464
LC2452A1_contig141_len750_circularized 66.07 72 3 112
LC2452A1_contig142_len1430 335.059 326 1 631
LC2452A1_contig144_len815 159.282 179 12 227
LC2452A1_contig145_len739_circularized 50.1969 50 0 109
LC2452A1_contig149_len749_circularized 838.785 975 21 1133
LC2452A1_contig153_len758_circularized 90.2269 99 0 149
LC2452A1_contig157_len742_circularized 199.64 217 2 342
LC2452A1_contig158_len763_circularized 112.632 126 3 169
LC2452A1_contig159_len823 604.123 683 46 792
LC2452A1_contig15_len749_circularized 362.71 410 7 512
LC2452A1_contig160_len750_circularized 176.539 198 8 266
LC2452A1_contig161_len749_circularized 109.181 124 2 149
LC2452A1_contig162_len751_circularized 230.179 250 9 343
LC2452A1_contig164_len741_circularized 163.097 182 2 222
LC2452A1_contig165_len748_circularized 824.513 933 35 1154
LC2452A1_contig166_len750_circularized 334.754 386 11 448
LC2452A1_contig167_len807 90.8947 103 5 123
LC2452A1_contig16_len751_circularized 283.963 327 6 380
LC2452A1_contig172_len741_circularized 345.567 390 7 550
LC2452A1_contig174_len704 346.263 238 16 930
LC2452A1_contig176_len740_circularized 332.089 372 13 471
LC2452A1_contig177_len882 381.685 469 0 546
LC2452A1_contig178_len483 21.4638 23 1 34
LC2452A1_contig179_len622 233.571 269 14 326
LC2452A1_contig17_len739_circularized 427.813 508 17 573
LC2452A1_contig180_len593 182.223 198 5 337
LC2452A1_contig181_len751_circularized 444.345 494 13 609
LC2452A1_contig182_len778 178.934 207 0 248
LC2452A1_contig184_len741_circularized 67.2076 69 1 137
LC2452A1_contig187_len751_circularized 11.2342 5 0 48
LC2452A1_contig188_len751_circularized 290.922 344 5 383
LC2452A1_contig189_len751_circularized 22.3996 17 0 70
LC2452A1_contig18_len810 324.232 367 1 440
LC2452A1_contig192_len740_circularized 686.801 797 19 937
LC2452A1_contig193_len750_circularized 533.986 618 15 779
LC2452A1_contig194_len750_circularized 82.3211 94 2 132
LC2452A1_contig195_len760_circularized 749.965 847.5 22 1043
LC2452A1_contig196_len751_circularized 106.898 123 1 154
LC2452A1_contig197_len1612 367.372 384 24 510
LC2452A1_contig199_len741_circularized 325.108 372 9 423
LC2452A1_contig200_len750_circularized 69.5578 77 0 101
LC2452A1_contig201_len739_circularized 96.7053 114 3 129
LC2452A1_contig206_len740_circularized 39.6607 34 0 117
LC2452A1_contig207_len750_circularized 136.946 150 7 244
LC2452A1_contig208_len760_circularized 49.4242 52 1 88
LC2452A1_contig20_len740_circularized 496.824 565 16 696
LC2452A1_contig210_len763 341.212 395 23 471
LC2452A1_contig211_len724 989.189 1121 76 1320
LC2452A1_contig212_len740_circularized 145.418 164 3 222
LC2452A1_contig214_len749_circularized 343.624 407 8 445
LC2452A1_contig215_len741_circularized 140.547 130 2 339
LC2452A1_contig216_len739_circularized 196.888 195 1 414
LC2452A1_contig217_len751_circularized 426.053 492 15 587
LC2452A1_contig220_len761_circularized 457.773 531 14 618
LC2452A1_contig221_len739_circularized 189.291 222 3 255
LC2452A1_contig222_len820 435.002 501 8 563
LC2452A1_contig224_len1498_circularized 298.913 247 9 615
LC2452A1_contig226_len749_circularized 193.786 214 2 305
LC2452A1_contig227_len742_circularized 324.821 349.5 10 531
LC2452A1_contig228_len740_circularized 14.1 15 2 32
LC2452A1_contig231_len741_circularized 167.178 116 2 550
LC2452A1_contig233_len740_circularized 228.989 258 7 329
LC2452A1_contig235_len748_circularized 191.157 174 4 449
LC2452A1_contig236_len751_circularized 443.346 510 11 619
LC2452A1_contig237_len749_circularized 159.883 181 6 216
LC2452A1_contig239_len740_circularized 226.492 264 10 295
LC2452A1_contig23_len748_circularized 34.4076 33 0 72
LC2452A1_contig245_len741_circularized 481.355 546 19 650
LC2452A1_contig246_len740_circularized 96.6629 113 4 130
LC2452A1_contig247_len742_circularized 58.5258 66 1 99
LC2452A1_contig248_len742_circularized 392.533 380 4 853
LC2452A1_contig24_len759_circularized 1258.79 1448 37 1676
LC2452A1_contig253_len750_circularized 220.262 248 7 306
LC2452A1_contig257_len751_circularized 112.31 125 6 171
LC2452A1_contig259_len752_circularized 287.775 330 4 407
LC2452A1_contig25_len742_circularized 412.837 470 16 558
LC2452A1_contig260_len752_circularized 368.94 423 7 474
LC2452A1_contig265_len739_circularized 318.516 374 6 425
LC2452A1_contig266_len739_circularized 35.8054 37 0 72
LC2452A1_contig267_len741_circularized 15.1964 17 0 25
LC2452A1_contig268_len749_circularized 133.642 147 4 200
LC2452A1_contig269_len758_circularized 82.9207 96 2 132
LC2452A1_contig270_len738_circularized 246.899 289 9 343
LC2452A1_contig271_len743_circularized 310.385 355 9 419
LC2452A1_contig27_len737_circularized 231.212 265 2 348
LC2452A1_contig28_len741_circularized 203.145 238 7 289
LC2452A1_contig2_len749_circularized 32.0478 35 0 49
LC2452A1_contig38_len926 104.479 122 0 161
LC2452A1_contig3_len752_circularized 88.8049 102 2 134
LC2452A1_contig45_len750_circularized 340.024 395 11 444
LC2452A1_contig47_len751_circularized 41.8779 16 0 185
LC2452A1_contig50_len741_circularized 198.38 200 5 419
LC2452A1_contig51_len742_circularized 612.081 700 23 845
LC2452A1_contig52_len749_circularized 151.492 167 2 222
LC2452A1_contig53_len739_circularized 395.336 339 7 1023
LC2452A1_contig54_len612 569.106 694 45 772
LC2452A1_contig62_len632 312.092 189 6 852
LC2452A1_contig65_len749_circularized 253.436 298 8 347
LC2452A1_contig68_len742_circularized 100.759 112.5 5 157
LC2452A1_contig71_len1500_circularized 361.969 377 1 620
LC2452A1_contig72_len750_circularized 139.083 152 2 238
LC2452A1_contig73_len759_circularized 249.23 283 7 343
LC2452A1_contig74_len748_circularized 101.297 103 3 195
LC2452A1_contig75_len740_circularized 208.004 235 6 294
LC2452A1_contig77_len750_circularized 61.1444 41 0 210
LC2452A1_contig78_len750_circularized 120.673 86 2 376
LC2452A1_contig79_len749_circularized 387.168 452 6 503
LC2452A1_contig7_len749_circularized 169.725 194 5 238
LC2452A1_contig80_len751_circularized 383.708 431 11 527
LC2452A1_contig81_len739_circularized 137.184 153 4 206
LC2452A1_contig86_len752_circularized 379.455 432 6 510
LC2452A1_contig87_len751_circularized 196.872 224 7 287
LC2452A1_contig88_len741_circularized 185.909 214 5 278
LC2452A1_contig8_len739_circularized 457.972 530 9 635
LC2452A1_contig90_len741_circularized 181.621 211 6 246
LC2452A1_contig94_len528 276.324 318 16 451
LC2452A1_contig97_len740_circularized 176.256 207 2 248
LC2452A1_contig99_len750_circularized 104.076 117 5 143
