CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
HB67A1_contig107_len748_circularized 2016.66 2275 52 3041
HB67A1_contig109_len740_circularized 699.245 750 15 1010
HB67A1_contig131_len745_circularized 460.959 514 13 673
HB67A1_contig168_len1579 745.833 591 7 1317
HB67A1_contig173_len824 780.064 849.5 7 993
HB67A1_contig190_len720_circularized 363.591 411 7 624
HB67A1_contig191_len1526 545.319 397 12 950
HB67A1_contig192_len740_circularized 1534.8 1673.5 39 2233
HB67A1_contig194_len739_circularized 1965.55 2288 51 2862
HB67A1_contig196_len741_circularized 539.159 384 6 2337
HB67A1_contig198_len740_circularized 294.353 215 9 1148
HB67A1_contig199_len752_circularized 609.765 597.5 10 1497
HB67A1_contig200_len750_circularized 984.388 1088.5 24 1441
HB67A1_contig201_len1565 1746.98 1478 12 3042
HB67A1_contig202_len762_circularized 560.82 574.5 15 992
HB67A1_contig219_len760_circularized 3992.13 4573 64 5574
HB67A1_contig220_len750_circularized 1969.37 2153.5 47 2781
HB67A1_contig221_len995 2007.5 2523 1 3310
HB67A1_contig225_len948 1986.66 2345.5 0 2934
HB67A1_contig241_len708_circularized 349.241 297 4 1165
HB67A1_contig242_len751_circularized 1345.76 1491 33 1872
HB67A1_contig259_len752_circularized 2122.29 2366.5 65 3056
HB67A1_contig260_len742_circularized 2616.78 2854.5 91 3832
HB67A1_contig264_len1481_circularized 1665.74 1811 18 2510
HB67A1_contig265_len749_circularized 575.834 628 16 805
HB67A1_contig267_len756_circularized 778.652 843 29 1103
HB67A1_contig268_len750_circularized 276.717 241.5 7 960
HB67A1_contig289_len748_circularized 1284.6 1491 43 1779
HB67A1_contig292_len739_circularized 1056.93 1208 22 1563
HB67A1_contig299_len868 372.054 400.5 6 503
HB67A1_contig29_len736_circularized 1978.7 2104.5 61 2721
HB67A1_contig313_len742_circularized 1288.72 1506 37 1773
HB67A1_contig321_len748_circularized 686.958 681 15 1780
HB67A1_contig322_len739_circularized 379.511 423 16 572
HB67A1_contig323_len740_circularized 248.694 254 6 549
HB67A1_contig326_len751_circularized 1540.77 1798 32 2120
HB67A1_contig327_len1156 2698.01 1112.5 8 8946
HB67A1_contig346_len751_circularized 865.226 953 22 1867
HB67A1_contig357_len739_circularized 977.486 1116 19 1415
HB67A1_contig359_len758_circularized 1123.67 1335 31 1512
HB67A1_contig361_len737_circularized 629.886 693 12 967
HB67A1_contig363_len742_circularized 332.886 363 5 573
HB67A1_contig36_len717_circularized 1599.57 1807 35 2247
HB67A1_contig373_len740_circularized 1216.06 1418 23 1717
HB67A1_contig376_len741_circularized 707.487 806 13 1047
HB67A1_contig377_len750_circularized 1474.5 1738 38 2079
HB67A1_contig379_len740_circularized 112.781 83 2 473
HB67A1_contig37_len741_circularized 983.084 1129 30 1375
HB67A1_contig381_len742_circularized 1434.92 1621 40 2064
HB67A1_contig382_len748_circularized 1052.02 1241 24 1495
HB67A1_contig386_len870 97.3057 86 1 275
HB67A1_contig387_len739_circularized 281.55 164 1 1478
HB67A1_contig38_len843 1222.75 1355 5 1729
HB67A1_contig3_len759_circularized 1491.08 1663 41 2291
HB67A1_contig408_len748_circularized 872.374 1009 22 1332
HB67A1_contig41_len799 3010.72 3317 6 4523
HB67A1_contig439_len533 6116.1 7162 62 8993
HB67A1_contig440_len739_circularized 758.706 864 16 1179
HB67A1_contig444_len739_circularized 862.479 1011 21 1257
HB67A1_contig446_len739_circularized 1398.5 1578 19 2162
HB67A1_contig449_len752_circularized 3084.43 3456.5 110 4343
HB67A1_contig44_len751_circularized 959.324 1116 25 1426
HB67A1_contig450_len827 408.704 434 1 546
HB67A1_contig451_len743_circularized 850.011 996 15 1164
HB67A1_contig456_len743_circularized 2727.92 3094 90 3931
HB67A1_contig458_len740_circularized 1293.18 1431 43 1848
HB67A1_contig45_len542 2329.38 2554 37 3215
HB67A1_contig461_len751_circularized 733.933 792 12 1343
HB67A1_contig480_len750_circularized 431.026 473 9 805
HB67A1_contig481_len747_circularized 825.763 899 16 1617
HB67A1_contig522_len741_circularized 388.433 398 5 919
HB67A1_contig528_len740_circularized 887.487 1009 32 1394
HB67A1_contig529_len744_circularized 1243.85 1414 43 1757
HB67A1_contig531_len740_circularized 321.49 370 6 441
HB67A1_contig535_len740_circularized 658.037 711 14 1226
HB67A1_contig545_len749_circularized 1502.02 1753 32 2098
HB67A1_contig553_len750_circularized 784.491 806.5 22 1680
HB67A1_contig554_len827 1343.53 1479 4 1828
HB67A1_contig562_len917 760.073 904 4 1131
HB67A1_contig584_len740_circularized 1719.02 1978 32 2505
HB67A1_contig585_len748_circularized 358.202 394.5 12 506
HB67A1_contig586_len748_circularized 263.657 299 7 380
HB67A1_contig587_len740_circularized 426.974 470 7 645
HB67A1_contig588_len752_circularized 1697.67 1925 53 2504
HB67A1_contig589_len749_circularized 452.584 511 9 660
HB67A1_contig58_len750_circularized 209.73 220.5 5 300
HB67A1_contig590_len738_circularized 162.873 183.5 2 233
HB67A1_contig591_len750_circularized 1099.81 1260.5 31 1533
HB67A1_contig59_len750_circularized 48.8344 51 0 119
HB67A1_contig62_len741_circularized 1975.22 2148 54 2745
HB67A1_contig69_len751_circularized 732.735 814 22 1104
HB67A1_contig81_len1475_circularized 1259.05 901 30 2726
HB67A1_contig90_len749_circularized 2713.91 3054 73 3953
HB67A1_contig93_len739_circularized 954.683 1005 23 1459
