CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
PER260A1_contig0_len751_circularized 570.305 613 10 1210
PER260A1_contig101_len1492_circularized 2842.41 2426 51 4481
PER260A1_contig104_len1581 2598.39 2507 14 3640
PER260A1_contig105_len740_circularized 2956.48 3521.5 97 4018
PER260A1_contig106_len742_circularized 1790.52 2143 47 2453
PER260A1_contig108_len874 4362.87 4963.5 3 5577
PER260A1_contig10_len741_circularized 835.187 875 14 1854
PER260A1_contig111_len812 5231.64 6031 8 6492
PER260A1_contig116_len738_circularized 12849.9 15517.5 309 17267
PER260A1_contig118_len740_circularized 2426.49 2835.5 87 3565
PER260A1_contig11_len1034 1591.91 2061 0 3166
PER260A1_contig120_len750_circularized 986.003 1056 29 2120
PER260A1_contig121_len1500_circularized 1911.51 1726 35 3289
PER260A1_contig122_len709_circularized 401.886 336 10 1397
PER260A1_contig123_len740_circularized 1334.6 1571 37 1964
PER260A1_contig125_len739_circularized 90.4511 63 1 403
PER260A1_contig126_len750_circularized 1173.8 1343 28 1898
PER260A1_contig127_len732 796.387 895 23 1004
PER260A1_contig12_len734_circularized 2786.6 3119 73 3730
PER260A1_contig130_len743_circularized 915.785 969 23 2153
PER260A1_contig131_len720_circularized 2084.85 2349 54 2826
PER260A1_contig132_len758_circularized 3963.04 4656.5 104 5175
PER260A1_contig134_len741_circularized 1904.13 2251 36 2613
PER260A1_contig138_len1167 5956.67 5851 14 10144
PER260A1_contig13_len924 1893.55 2394 9 2742
PER260A1_contig141_len751_circularized 313.795 242 8 1247
PER260A1_contig145_len749_circularized 4432.43 5077 103 8255
PER260A1_contig148_len752_circularized 647.768 672 19 1466
PER260A1_contig149_len750_circularized 4031.81 4577 103 5355
PER260A1_contig14_len741_circularized 4049.88 4767 89 6210
PER260A1_contig150_len865 10774.2 13274 8 14136
PER260A1_contig151_len739_circularized 207.289 212 4 489
PER260A1_contig152_len737_circularized 851.4 935 20 1708
PER260A1_contig153_len1686 1114.58 1186.5 0 2186
PER260A1_contig155_len739_circularized 624.817 743 13 891
PER260A1_contig158_len749_circularized 990.27 1105 37 1799
PER260A1_contig15_len741_circularized 3756.43 4566 112 5106
PER260A1_contig160_len741_circularized 234.504 50 1 1781
PER260A1_contig162_len740_circularized 2019.03 2361 45 2823
PER260A1_contig163_len750_circularized 2198.77 2609 53 3017
PER260A1_contig164_len741_circularized 2145.51 2499 49 2806
PER260A1_contig166_len742_circularized 353.594 277 10 1428
PER260A1_contig16_len750_circularized 6020.02 6930 183 7974
PER260A1_contig170_len750_circularized 2964.33 3438 66 3954
PER260A1_contig174_len740_circularized 1931.3 2180.5 65 2630
PER260A1_contig175_len748_circularized 3576.99 4234.5 104 4742
PER260A1_contig176_len750_circularized 3385.93 3913.5 85 4531
PER260A1_contig177_len751_circularized 789.351 903 17 1356
PER260A1_contig178_len752_circularized 157.933 77 1 935
PER260A1_contig179_len1481_circularized 2568.43 1348 1 5563
PER260A1_contig180_len740_circularized 5097.97 5986.5 177 6593
PER260A1_contig183_len740_circularized 6981.78 7683.5 240 9259
PER260A1_contig184_len743_circularized 2809.3 3160 113 3861
PER260A1_contig185_len739_circularized 2126.73 2472 72 2821
PER260A1_contig18_len882 825.508 956.5 1 1093
PER260A1_contig19_len908 1121.79 1350 3 1516
PER260A1_contig1_len741_circularized 811.434 964 27 1047
PER260A1_contig20_len2957_circularized 3611.08 2248 50 12283
PER260A1_contig27_len760_circularized 5605.14 6481 143 7262
PER260A1_contig28_len738_circularized 219.974 200 3 707
PER260A1_contig29_len742_circularized 176.658 55 0 1221
PER260A1_contig2_len744_circularized 8816.96 10275 285 12172
PER260A1_contig33_len751_circularized 4205.85 4926 118 5889
PER260A1_contig38_len743_circularized 1468 1708 46 1967
PER260A1_contig39_len741_circularized 801.768 950 29 1054
PER260A1_contig3_len760_circularized 2892.87 3397.5 82 3838
PER260A1_contig41_len749_circularized 4708.13 5521 145 7206
PER260A1_contig42_len740_circularized 3100.68 3695.5 89 3991
PER260A1_contig43_len742_circularized 1615.5 1914 48 2121
PER260A1_contig45_len1143 1490.49 834 21 3771
PER260A1_contig46_len741_circularized 3240.06 3683 108 4375
PER260A1_contig48_len749_circularized 1422.02 1535 45 2854
PER260A1_contig49_len750_circularized 6010.7 6791.5 175 7979
PER260A1_contig4_len495 2694.8 3384 13 3863
PER260A1_contig52_len741_circularized 1750.49 2115 46 2263
PER260A1_contig54_len750_circularized 3012.26 3570 85 3971
PER260A1_contig55_len750_circularized 4231.66 4801 111 5798
PER260A1_contig58_len2231_circularized 1935.44 1817 23 4050
PER260A1_contig59_len752_circularized 4736.1 5545 131 6133
PER260A1_contig60_len738_circularized 289.606 96 1 1956
PER260A1_contig61_len1057 322.171 340 3 724
PER260A1_contig64_len737_circularized 1203.69 1355 40 1614
PER260A1_contig67_len1576 6098.86 6116.5 17 8742
PER260A1_contig68_len749_circularized 4795.51 5617 129 6425
PER260A1_contig69_len1496_circularized 1156.9 843.5 37 2607
PER260A1_contig6_len761_circularized 945.714 1122 29 1249
PER260A1_contig71_len759_circularized 6068.86 6969 195 8159
PER260A1_contig73_len741_circularized 1095.74 1229 30 1482
PER260A1_contig74_len750_circularized 1975.59 2293 46 2550
PER260A1_contig75_len968 86.4752 99 0 161
PER260A1_contig76_len739_circularized 1240.76 1414 18 2080
PER260A1_contig7_len900 3110.74 3621 4 4079
PER260A1_contig80_len747_circularized 729.682 876 27 1019
PER260A1_contig81_len749_circularized 1568.01 1808 27 2122
PER260A1_contig82_len739_circularized 3767.32 4371 121 4923
PER260A1_contig84_len740_circularized 710.345 666 15 2077
PER260A1_contig85_len751_circularized 4774.28 5542 145 6485
PER260A1_contig87_len823 106.129 38 12 533
PER260A1_contig88_len812 801.958 835 7 1099
PER260A1_contig8_len1639 2169.68 1244 7 4013
PER260A1_contig90_len1548 5914.31 4366.5 27 9349
PER260A1_contig94_len738_circularized 2256.49 2687 80 3037
PER260A1_contig95_len741_circularized 1657.96 1921 35 2336
PER260A1_contig96_len761_circularized 1640.2 1946 54 2189
PER260A1_contig97_len831 2378.56 2809 1 2996
PER260A1_contig98_len730_circularized 710.701 842.5 13 1018
