CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
LH827A1_contig0_len935 1836.15 2213 13 2636
LH827A1_contig101_len740_circularized 315.16 353 9 570
LH827A1_contig102_len751_circularized 607.039 688 25 985
LH827A1_contig103_len740_circularized 519.297 617 21 770
LH827A1_contig104_len744_circularized 1379.56 1584 42 1867
LH827A1_contig105_len748_circularized 367.569 420 10 539
LH827A1_contig106_len741_circularized 1493.96 1730 60 2034
LH827A1_contig107_len720_circularized 94.5471 106 4 140
LH827A1_contig108_len745_circularized 3208.77 3745 95 4318
LH827A1_contig109_len750_circularized 5085.83 5997 150 6796
LH827A1_contig110_len752_circularized 1157.11 1324 41 1809
LH827A1_contig111_len740_circularized 1778.28 2078.5 55 2357
LH827A1_contig112_len752_circularized 376.94 441 10 534
LH827A1_contig113_len740_circularized 1466.29 1727 58 1901
LH827A1_contig114_len742_circularized 1143.58 1336 31 1517
LH827A1_contig115_len748_circularized 2255.2 2660.5 89 3026
LH827A1_contig116_len754_circularized 1415.6 1594 53 2045
LH827A1_contig11_len763 2440.37 2734 37 3030
LH827A1_contig12_len818 5021.03 5857 20 6484
LH827A1_contig13_len761_circularized 209.651 247 10 333
LH827A1_contig14_len751_circularized 2456.63 2664 74 5196
LH827A1_contig19_len739_circularized 1467.81 1719 56 1961
LH827A1_contig1_len745_circularized 1523.39 1481 44 3813
LH827A1_contig20_len750_circularized 831.779 877.5 23 1756
LH827A1_contig22_len737_circularized 2397.46 2824 87 3352
LH827A1_contig23_len741_circularized 2130.79 2509 80 2896
LH827A1_contig24_len743_circularized 1854.69 2090 64 2699
LH827A1_contig25_len758_circularized 1333.74 1544 37 1836
LH827A1_contig26_len739_circularized 2079.88 2334 77 2964
LH827A1_contig28_len860 1692.26 1894 16 2146
LH827A1_contig29_len866 1121.18 1225.5 5 1619
LH827A1_contig2_len749_circularized 490.551 431 13 1464
LH827A1_contig34_len748_circularized 2266.62 2591.5 70 3113
LH827A1_contig35_len743_circularized 3371.8 4683 0 5391
LH827A1_contig36_len748_circularized 1878.21 2139 65 2644
LH827A1_contig37_len923 834.47 1061 1 1169
LH827A1_contig38_len748_circularized 948.552 871 32 2848
LH827A1_contig3_len824 5414.21 6220 22 7495
LH827A1_contig40_len740_circularized 1429.84 1641.5 63 2126
LH827A1_contig42_len1572 1568 915 2 3418
LH827A1_contig45_len751_circularized 3115.52 3484 114 5145
LH827A1_contig46_len499 518.932 546 3 804
LH827A1_contig47_len769 240.987 257 6 332
LH827A1_contig48_len692 2323.02 2605.5 18 3308
LH827A1_contig4_len751_circularized 3057.27 3570 94 4060
LH827A1_contig50_len749_circularized 1574.44 1537 64 3728
LH827A1_contig51_len744_circularized 692.284 548 15 2680
LH827A1_contig52_len671 1881.24 2063 53 2641
LH827A1_contig54_len1571 4916.84 3535 22 8424
LH827A1_contig55_len853 726.763 815 19 933
LH827A1_contig56_len749_circularized 2267.07 2613 42 3283
LH827A1_contig57_len1489_circularized 2607.03 2285 63 4879
LH827A1_contig58_len758_circularized 867.698 922.5 36 1560
LH827A1_contig59_len740_circularized 986.926 1146.5 38 1372
LH827A1_contig60_len750_circularized 1940.85 2191.5 65 2727
LH827A1_contig62_len749_circularized 1529.47 1794 63 2032
LH827A1_contig63_len1493_circularized 1615.42 1544 27 2767
LH827A1_contig67_len739_circularized 770.462 844 19 1427
LH827A1_contig68_len746_circularized 1133.62 1258 46 1905
LH827A1_contig70_len1582 693.1 670.5 9 2669
LH827A1_contig72_len739_circularized 550.228 637 15 757
LH827A1_contig74_len758_circularized 688.095 768.5 21 1068
LH827A1_contig75_len503 997.6 1138 6 1406
LH827A1_contig78_len718_circularized 545.523 609 13 1054
LH827A1_contig79_len741_circularized 932.808 962 23 2245
LH827A1_contig7_len749_circularized 1516.43 1738 56 2097
LH827A1_contig81_len739_circularized 983.623 999 27 2299
LH827A1_contig82_len2269 1203.43 757 0 3351
LH827A1_contig83_len1485_circularized 1324.31 1404 31 2261
LH827A1_contig84_len749_circularized 753.588 822 19 1377
LH827A1_contig86_len742_circularized 990.28 1171 28 1341
LH827A1_contig87_len709_circularized 322.766 253 10 1225
LH827A1_contig88_len739_circularized 682.568 680 22 1733
LH827A1_contig89_len741_circularized 2844.27 3286 90 3954
LH827A1_contig8_len738_circularized 1817.39 2071 59 2616
LH827A1_contig90_len741_circularized 1008.18 1137 30 1711
LH827A1_contig91_len1488_circularized 1366.46 1221 40 2152
LH827A1_contig93_len749_circularized 3166.35 3704 128 4394
LH827A1_contig94_len739_circularized 643.449 585 27 1926
LH827A1_contig95_len746_circularized 271.648 238 8 883
LH827A1_contig96_len740_circularized 106.251 49 1 624
LH827A1_contig97_len750_circularized 995.969 890 37 3077
LH827A1_contig98_len738_circularized 1739.33 1939 38 3008
LH827A1_contig99_len758_circularized 2182.47 2525 70 3141
