CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
PER086A1_contig0_len743_circularized 372.683 415 11 648
PER086A1_contig101_len750_circularized 445.36 452.5 7 1033
PER086A1_contig105_len750_circularized 432.373 506 7 580
PER086A1_contig106_len750_circularized 2340.27 2809.5 65 3176
PER086A1_contig107_len740_circularized 255.469 284 6 385
PER086A1_contig108_len749_circularized 1424.45 1663 58 1994
PER086A1_contig109_len750_circularized 424.469 438 11 1002
PER086A1_contig10_len707 2544.22 2980 13 3612
PER086A1_contig111_len741_circularized 1016.56 1155 27 1409
PER086A1_contig113_len1560 285.761 221 4 580
PER086A1_contig117_len750_circularized 318.352 365 2 536
PER086A1_contig119_len742_circularized 366.688 347 6 1035
PER086A1_contig11_len751_circularized 747.186 845 27 1307
PER086A1_contig120_len743_circularized 348.633 303 10 1110
PER086A1_contig123_len861 111.084 124 1 173
PER086A1_contig124_len740_circularized 3078.62 3687.5 101 4192
PER086A1_contig125_len1480_circularized 2393.84 2459.5 50 3157
PER086A1_contig126_len739_circularized 448.346 505 16 724
PER086A1_contig12_len738_circularized 2054.8 2295 75 2765
PER086A1_contig131_len709_circularized 278.027 306 8 467
PER086A1_contig133_len743_circularized 573.837 661 21 796
PER086A1_contig134_len784 2042.31 2346 14 2561
PER086A1_contig136_len738_circularized 1672.77 1986 45 2158
PER086A1_contig138_len752_circularized 345.683 382 10 610
PER086A1_contig139_len739_circularized 1662.92 1953 58 2215
PER086A1_contig13_len751_circularized 239.04 279 5 328
PER086A1_contig140_len742_circularized 383.065 161 3 2377
PER086A1_contig144_len751_circularized 277.314 312 8 468
PER086A1_contig146_len495 898.877 1127 26 1267
PER086A1_contig148_len751_circularized 1338.11 1571 52 1800
PER086A1_contig149_len749_circularized 758.019 845 28 1297
PER086A1_contig14_len745_circularized 2858.36 3429 82 4012
PER086A1_contig151_len749_circularized 624.39 694 14 1073
PER086A1_contig152_len739_circularized 1189.54 1399 29 1545
PER086A1_contig153_len742_circularized 779.167 923 20 1101
PER086A1_contig154_len748_circularized 1708.42 1994 36 2385
PER086A1_contig155_len1509_circularized 473.01 401 5 882
PER086A1_contig157_len740_circularized 2121.59 2647.5 64 2891
PER086A1_contig158_len740_circularized 192.911 226 6 276
PER086A1_contig159_len753_circularized 3508.3 4085 117 4576
PER086A1_contig160_len738_circularized 214.539 247 5 349
PER086A1_contig161_len741_circularized 460.221 556 4 671
PER086A1_contig162_len737_circularized 328.319 380 15 478
PER086A1_contig164_len742_circularized 341.18 350 13 786
PER086A1_contig166_len742_circularized 985.994 1122.5 33 1372
PER086A1_contig168_len748_circularized 1103.23 1239 42 1571
PER086A1_contig170_len1086 472.736 622 1 736
PER086A1_contig171_len749_circularized 663.482 767 22 868
PER086A1_contig172_len830 2339.36 2810.5 7 3146
PER086A1_contig173_len749_circularized 207.546 192 7 597
PER086A1_contig174_len750_circularized 2663.09 3223 67 3503
PER086A1_contig175_len751_circularized 549.89 632 16 831
PER086A1_contig176_len751_circularized 632.92 721 15 892
PER086A1_contig177_len740_circularized 86.0056 71 2 306
PER086A1_contig178_len740_circularized 499.375 581 9 680
PER086A1_contig179_len1490_circularized 508.723 513 7 719
PER086A1_contig17_len748_circularized 432.491 495 7 634
PER086A1_contig180_len760_circularized 3660.05 4091.5 96 5202
PER086A1_contig183_len762_circularized 1825.98 2078 79 2473
PER086A1_contig187_len749_circularized 226.989 255 12 391
PER086A1_contig188_len749_circularized 454.953 535 15 631
PER086A1_contig189_len738_circularized 787.051 925 18 1026
PER086A1_contig18_len759_circularized 48.0209 52 1 87
PER086A1_contig190_len739_circularized 106.996 121 8 153
PER086A1_contig191_len751_circularized 1258.11 1489 41 1716
PER086A1_contig192_len739_circularized 1087.47 1210 25 1964
PER086A1_contig193_len751_circularized 311.828 345 6 507
PER086A1_contig194_len739_circularized 603.558 624 9 1369
PER086A1_contig196_len972 894.587 229.5 18 4987
PER086A1_contig197_len806 348.39 388 2 501
PER086A1_contig198_len742_circularized 849.297 1008.5 19 1150
PER086A1_contig199_len740_circularized 785.918 849 33 1415
PER086A1_contig19_len740_circularized 633.747 724 25 913
PER086A1_contig200_len748_circularized 700.337 825 20 912
PER086A1_contig201_len750_circularized 668.03 618.5 10 1936
PER086A1_contig203_len1489_circularized 910.353 620 22 1643
PER086A1_contig205_len756_circularized 192.361 119 4 967
PER086A1_contig206_len741_circularized 390.217 436 11 717
PER086A1_contig207_len751_circularized 676.898 789 13 1153
PER086A1_contig208_len823 1564.82 1685 2 2545
PER086A1_contig209_len741_circularized 1427.57 1761 30 1987
PER086A1_contig210_len740_circularized 1302.37 1473 34 1779
PER086A1_contig211_len737_circularized 98.7576 37 0 624
PER086A1_contig212_len752_circularized 4200.69 5115.5 131 5548
PER086A1_contig213_len749_circularized 464.365 530 11 710
PER086A1_contig214_len749_circularized 236.232 274 8 323
PER086A1_contig215_len1643 2617.33 2029 1 4558
PER086A1_contig216_len739_circularized 700.456 766 22 1346
PER086A1_contig217_len750_circularized 738.511 833 28 992
PER086A1_contig219_len740_circularized 210.226 234 3 390
PER086A1_contig221_len758_circularized 837.922 917 26 1546
PER086A1_contig222_len750_circularized 250.85 268 10 509
PER086A1_contig223_len1498_circularized 405.561 297 10 1091
PER086A1_contig224_len1020 67.698 81 1 107
PER086A1_contig227_len750_circularized 1114.91 1266 43 1626
PER086A1_contig229_len761_circularized 3214.34 3720 92 4303
PER086A1_contig230_len749_circularized 1232.2 1465 40 1651
PER086A1_contig231_len749_circularized 1474.28 1687 43 2002
PER086A1_contig232_len739_circularized 691.714 800 7 1107
PER086A1_contig233_len751_circularized 239.181 193 4 891
PER086A1_contig234_len752_circularized 127.508 126 3 313
PER086A1_contig236_len956 3964.51 5283.5 1 5849
PER086A1_contig238_len749_circularized 2604.42 3082 96 3386
PER086A1_contig241_len749_circularized 543.019 631 24 780
PER086A1_contig242_len750_circularized 467.201 543 16 643
PER086A1_contig243_len750_circularized 646.564 767 15 873
PER086A1_contig245_len741_circularized 4083.57 4951 126 5465
PER086A1_contig246_len751_circularized 521.938 576 21 879
PER086A1_contig247_len742_circularized 278.221 317 9 411
PER086A1_contig248_len741_circularized 1053.26 1253 31 1409
PER086A1_contig249_len731_circularized 164.813 187 5 231
PER086A1_contig24_len739_circularized 4467.98 5257 189 6023
PER086A1_contig250_len750_circularized 2451.19 2823 80 3236
PER086A1_contig251_len740_circularized 991.883 1172 34 1355
PER086A1_contig252_len750_circularized 1254.46 1491.5 57 1658
PER086A1_contig253_len739_circularized 1981.35 2297 100 2664
PER086A1_contig254_len758_circularized 2434.02 2681.5 86 3711
PER086A1_contig255_len742_circularized 667.47 770 23 927
PER086A1_contig25_len750_circularized 708.841 810 27 1096
PER086A1_contig26_len734_circularized 119.27 97 3 438
PER086A1_contig2_len741_circularized 569.255 618 18 1135
PER086A1_contig30_len740_circularized 400.129 477 8 525
PER086A1_contig31_len682 5777.76 6947.5 30 7345
PER086A1_contig32_len748_circularized 1389.34 1609.5 65 1882
PER086A1_contig33_len751_circularized 692.94 833 22 961
PER086A1_contig34_len751_circularized 427.959 472 14 720
PER086A1_contig36_len747_circularized 323.616 338 5 681
PER086A1_contig37_len740_circularized 256.471 294 10 346
PER086A1_contig38_len760_circularized 1489.17 1766.5 58 2056
PER086A1_contig3_len748_circularized 1523.1 1768.5 48 2119
PER086A1_contig40_len892 175.484 202 4 236
PER086A1_contig41_len749_circularized 1563.47 1886 34 2062
PER086A1_contig42_len742_circularized 1010.49 1207 32 1381
PER086A1_contig44_len748_circularized 424.605 470 11 619
PER086A1_contig45_len749_circularized 279.359 333 4 371
PER086A1_contig48_len989 1623.58 2171 1 2531
PER086A1_contig54_len745_circularized 793.307 877 24 1464
PER086A1_contig55_len740_circularized 1199.92 1419 33 1636
PER086A1_contig56_len1481_circularized 231.076 170 4 437
PER086A1_contig57_len750_circularized 511.323 471 10 1475
PER086A1_contig58_len1495_circularized 1134.88 697 5 2433
PER086A1_contig59_len740_circularized 1295.12 1520 29 1775
PER086A1_contig5_len741_circularized 1197.68 1430 34 1575
PER086A1_contig62_len870 3858.12 4293 4 5140
PER086A1_contig63_len739_circularized 781.343 898 30 1222
PER086A1_contig64_len751_circularized 695.664 815 13 938
PER086A1_contig65_len739_circularized 2978.33 3518 117 4064
PER086A1_contig66_len742_circularized 839.967 853 23 2089
PER086A1_contig67_len742_circularized 481.185 492 13 1182
PER086A1_contig6_len738_circularized 1710.86 1956.5 80 2293
PER086A1_contig70_len751_circularized 1204.88 1402 30 1602
PER086A1_contig71_len741_circularized 221.264 252 9 333
PER086A1_contig72_len741_circularized 1581.71 1760 58 2190
PER086A1_contig73_len737_circularized 101.622 87 2 325
PER086A1_contig75_len751_circularized 1230.3 1391 25 1765
PER086A1_contig77_len741_circularized 595.81 691 17 839
PER086A1_contig78_len739_circularized 891.459 1066 22 1190
PER086A1_contig7_len742_circularized 2158.98 2043 68 3457
PER086A1_contig81_len739_circularized 137.575 161 2 192
PER086A1_contig82_len759_circularized 289.683 348 8 416
PER086A1_contig85_len740_circularized 412.622 473 13 583
PER086A1_contig86_len740_circularized 560.03 666 12 751
PER086A1_contig87_len741_circularized 411.228 490 8 557
PER086A1_contig88_len894 494.698 534.5 9 629
PER086A1_contig91_len750_circularized 4336.44 4922 90 5669
PER086A1_contig93_len750_circularized 2500.18 3066 61 3459
PER086A1_contig94_len749_circularized 5715.06 6616 169 7614
PER086A1_contig95_len750_circularized 2327.79 2632.5 108 3282
PER086A1_contig96_len970 105.468 61 4 400
PER086A1_contig97_len1913 426.722 355 4 1422
PER086A1_contig98_len742_circularized 2505.58 3032.5 72 3350
PER086A1_contig99_len760_circularized 683.425 786 15 959
PER086A1_contig9_len738_circularized 939.628 1014 44 1430
