CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
LC2551A1_contig100_len758_circularized 853.716 950.5 24 1178
LC2551A1_contig101_len759_circularized 93.5776 101 5 141
LC2551A1_contig102_len750_circularized 554.442 638 19 748
LC2551A1_contig104_len750_circularized 1453.19 1674 54 1908
LC2551A1_contig106_len720_circularized 144.862 65 2 616
LC2551A1_contig108_len1566 164.289 132 2 306
LC2551A1_contig110_len749_circularized 632.564 736 23 858
LC2551A1_contig112_len748_circularized 82.3909 93 3 120
LC2551A1_contig113_len759 1484.9 1743 91 1950
LC2551A1_contig116_len748_circularized 1143.26 1255.5 41 1667
LC2551A1_contig117_len739_circularized 1247.3 1487 36 1720
LC2551A1_contig118_len740_circularized 511.856 595.5 19 719
LC2551A1_contig119_len742_circularized 144.266 156 5 234
LC2551A1_contig120_len752_circularized 15.4933 7 0 63
LC2551A1_contig121_len751_circularized 565.08 634 12 813
LC2551A1_contig122_len814 685.329 809 29 879
LC2551A1_contig123_len760_circularized 567.884 664 13 774
LC2551A1_contig126_len750_circularized 434.202 474 9 761
LC2551A1_contig128_len740_circularized 65.6067 59 2 154
LC2551A1_contig129_len773 608.752 731 0 844
LC2551A1_contig12_len567 6.83951 6 0 14
LC2551A1_contig130_len741_circularized 131.036 126 2 308
LC2551A1_contig131_len739_circularized 2552.89 2948 92 3406
LC2551A1_contig133_len752_circularized 784.312 878 28 1141
LC2551A1_contig134_len750_circularized 1675.72 1908.5 47 2313
LC2551A1_contig135_len1661 1180.25 1084 6 1824
LC2551A1_contig136_len750_circularized 415.834 488 12 555
LC2551A1_contig138_len741_circularized 1360.55 1540 48 1893
LC2551A1_contig140_len750_circularized 57.3989 63 3 82
LC2551A1_contig141_len750_circularized 209.446 200 4 424
LC2551A1_contig142_len751_circularized 434.983 514 16 587
LC2551A1_contig144_len748_circularized 3136.49 3619 96 4083
LC2551A1_contig146_len751_circularized 537.215 556 21 962
LC2551A1_contig148_len740_circularized 350.036 395.5 13 492
LC2551A1_contig149_len740_circularized 175.078 203 6 242
LC2551A1_contig14_len486 900.621 1031 34 1414
LC2551A1_contig150_len750_circularized 76.6044 83 2 124
LC2551A1_contig151_len740_circularized 641.136 728 28 877
LC2551A1_contig152_len740_circularized 77.1618 63 0 209
LC2551A1_contig153_len749_circularized 164.924 181 6 247
LC2551A1_contig154_len749_circularized 128.632 139 4 191
LC2551A1_contig16_len913 466.02 526 12 667
LC2551A1_contig17_len709_circularized 223.428 218 3 444
LC2551A1_contig1_len750_circularized 1026.13 1206.5 24 1325
LC2551A1_contig21_len761_circularized 921.552 1068 27 1242
LC2551A1_contig23_len752_circularized 70.7816 81 0 100
LC2551A1_contig24_len739_circularized 80.4499 72 1 183
LC2551A1_contig30_len775 9.81935 11 0 14
LC2551A1_contig36_len750_circularized 537.803 620 16 729
LC2551A1_contig37_len750_circularized 191.493 217 3 280
LC2551A1_contig38_len750_circularized 2424.57 2829.5 80 3215
LC2551A1_contig39_len750_circularized 2143.64 2452 65 2975
LC2551A1_contig3_len738_circularized 1192.82 1352 52 1779
LC2551A1_contig41_len750_circularized 1155.72 1265.5 27 2008
LC2551A1_contig42_len835 1125.58 1279 73 1550
LC2551A1_contig44_len1496_circularized 733.663 690 11 1214
LC2551A1_contig45_len750_circularized 156.703 158 2 299
LC2551A1_contig46_len739_circularized 356.017 411 11 493
LC2551A1_contig48_len745_circularized 233.088 259 3 332
LC2551A1_contig4_len751_circularized 430.286 433 8 801
LC2551A1_contig52_len739_circularized 62.892 69 3 98
LC2551A1_contig54_len1531 1361.44 1238 1 2072
LC2551A1_contig55_len1149 407.377 256 12 1276
LC2551A1_contig56_len750_circularized 307.579 350 10 435
LC2551A1_contig57_len739_circularized 569.126 681 18 737
LC2551A1_contig58_len742_circularized 797.824 925.5 27 1080
LC2551A1_contig5_len744_circularized 1053.73 1260 38 1349
LC2551A1_contig61_len1492_circularized 2330.97 1481.5 1 5000
LC2551A1_contig63_len740_circularized 1166.16 1344.5 34 1582
LC2551A1_contig68_len738_circularized 178.309 207 2 248
LC2551A1_contig73_len748_circularized 208.712 232 6 317
LC2551A1_contig75_len1481_circularized 228.368 250 2 313
LC2551A1_contig79_len740_circularized 840.52 969.5 26 1129
LC2551A1_contig7_len749_circularized 1337.71 1516 37 1917
LC2551A1_contig80_len752_circularized 71.3592 78 2 116
LC2551A1_contig81_len740_circularized 307.33 200.5 3 1057
LC2551A1_contig83_len739_circularized 3133.22 3752 83 4029
LC2551A1_contig84_len709_circularized 293.352 345 6 413
LC2551A1_contig87_len742_circularized 687.868 760.5 23 1005
LC2551A1_contig89_len762_circularized 1061.04 1155.5 28 1702
LC2551A1_contig8_len938 375.598 412 17 493
LC2551A1_contig90_len752_circularized 564.093 634 14 811
LC2551A1_contig91_len756 334.701 356 20 469
LC2551A1_contig93_len743_circularized 277.032 312 12 410
LC2551A1_contig94_len751_circularized 170.218 191 7 248
LC2551A1_contig95_len751_circularized 827.168 925 31 1204
LC2551A1_contig98_len749_circularized 645.88 761 7 883
